Basic Identification,,,,,Botanical Characteristics,,,,,,Environmental Requirements,,,,,,Location & Suitability,,,,,Environmental Impact,,,Maintenance & Care,,,,,Growth & Structure,,,,,Commercial / Business,,,,Geo Mapping,,,,Description & Use,,
Plant ID,Common Name,Scientific Name,Family,Other Names,Plant Type,Lifecycle,Growth Rate,Mature Height,Mature Width,Root Type,Sunlight Requirement,Watering Needs,Soil Type,Soil pH Range,Temperature Range,Humidity Requirement,Suitable Regions,Climate Zone,Hardiness Zone,Lat/Long Suitability,Urban/Rural Suitability,Oxygen Production Range (kg/yr),CO2 Absorption Range (kg/yr),Pollution Tolerance,Care Level,Pruning Requirement,Fertilizer Needs,Pest Resistance,Disease Susceptibility,Growth Pattern,Canopy Type,Leaf Type,Flowering Season,Fruiting Season,Cost per Plant,Availability,Nursery Source,Plantation Time,Area Size Required,Plantation Density,Spacing Between Plants,"Geo Coordinates (Lat, Lon)",Description,Benefits,Use Cases
IND-1354,Indian Beech,Millettia pinnata,Fabaceae,"Karanja, Pongam Oil Plant",Tree,Perennial,Medium,8.8 – 22.0 m,4.0 – 10.1 m,Shallow Fibrous,Full Sun / Partial,Medium / High,Red Laterite,5.0 – 6.5,12°C – 39°C,Medium (50-70%),Pan India,Semi-arid,10b,"20.9221°N, 78.022°E",Rural,97.8 – 195.6 kg/yr,28.5 – 57.0 kg/yr,Low,Medium,Yes – Bi-annual,Organic (Monthly),High,High,Vertical,Irregular,Semi-deciduous,Monsoon,Winter,?536 – ?1072,Seasonally Available,Private Agri Nursery,Oct-Nov,95.5 – 191.1 sq.m,254 – 440 plants/ha,43.4 – 67.9 m,"20.9221, 78.022","Indian Beech (Millettia pinnata) is a perennial tree native to or widely cultivated in India. It belongs to the family Fabaceae and thrives in sandy soils. Known for its ornamental value, it is widely planted across Pan India.",Provides 139.7 kg/year oxygen; absorbs 40.7 kg CO2/year; improves AQI; excellent shade tree.,Roadside Planting
IND-1355,Champaca Magnolia,Magnolia grandiflora,Magnoliaceae,"Southern Magnolia, Bull Bay",Tree,Perennial,Medium,14.3 – 35.7 m,6.8 – 17.0 m,Rhizomatous,Full Sun / Partial,Low / Medium,Alluvial,6.5 – 8.0,12°C – 34°C,Medium (50-70%),Northeast India,Tropical,9b,"24.8103°N, 88.7822°E",Rural,193.3 – 386.5 kg/yr,7.5 – 15.0 kg/yr,High,Low / Medium,Yes – Bi-annual,Minimal,High,High,Climbing,Sparse,Evergreen,Spring,Year-round,?731 – ?1463,Easily Available Online,Agricultural Universities,Jun-Jul,33.9 – 67.8 sq.m,233 – 404 plants/ha,45.4 – 70.9 m,"24.8103, 88.7822","Champaca Magnolia (Magnolia grandiflora) is a perennial tree native to or widely cultivated in India. It belongs to the family Magnoliaceae and thrives in red laterite soils. Known for its medicinal value, it is widely planted across Northeast India.",Provides 276.1 kg/year oxygen; absorbs 10.7 kg CO2/year; improves AQI; excellent shade tree.,Medicinal / Ayurvedic
IND-1356,Kadali,Ravenala madagascariensis,Strelitziaceae,Traveller's Palm,Tree,Perennial,Slow / Medium,5.1 – 12.8 m,4.1 – 10.4 m,Taproot,Partial / Shade,Low / Medium,Sandy,7.0 – 8.5,18°C – 47°C,High (70-90%),Central India,Humid Subtropical,10b,"22.6196°N, 80.3511°E",Rural,149.5 – 299.0 kg/yr,28.3 – 56.7 kg/yr,Low,Low / Medium,Minimal,Organic (Monthly),Medium,Medium,Prostrate,Moderate,Deciduous,Jun-Aug,Monsoon,?1848 – ?3697,Rare,Local Nursery,Jun-Jul,41.2 – 82.5 sq.m,193 – 335 plants/ha,49.8 – 77.9 m,"22.6196, 80.3511","Kadali (Ravenala madagascariensis) is a perennial tree native to or widely cultivated in India. It belongs to the family Strelitziaceae and thrives in sandy loam soils. Known for its medicinal value, it is widely planted across Central India.",Provides 213.6 kg/year oxygen; absorbs 40.5 kg CO2/year; improves AQI; excellent shade tree.,Agro-forestry
IND-1357,Powder Puff,Calliandra haematocephala,Fabaceae,"Red Powder Puff, Blood Red Tassel Flower",Shrub,Perennial,Slow / Medium,1.2 – 3.0 m,1.4 – 3.6 m,Shallow Fibrous,Partial Sun,Low / Medium,Loamy,6.0 – 7.5,4°C – 45°C,Medium (50-70%),East India,Humid Subtropical,9a,"20.1017°N, 86.5989°E",Urban,68.0 – 135.9 kg/yr,7.1 – 14.3 kg/yr,Very High,High,Minimal,Minimal,Medium,Susceptible to Fungi,Weeping,Irregular,Semi-deciduous,Feb-Apr,Sep-Nov,?239 – ?478,Common,Private Agri Nursery,Post-monsoon,5.1 – 10.2 sq.m,1069 – 1853 plants/ha,21.2 – 33.1 m,"20.1017, 86.5989","Powder Puff (Calliandra haematocephala) is a perennial shrub native to or widely cultivated in India. It belongs to the family Fabaceae and thrives in red laterite soils. Known for its ornamental value, it is widely planted across East India.",Provides 97.1 kg/year oxygen; absorbs 10.2 kg CO2/year; moderately beneficial for air quality; used in Ayurveda.,Carbon Sequestration
IND-1358,Singapore Cherry,Muntingia calabura,Muntingiaceae,"Jamaica Cherry, Strawberry Tree",Tree,Perennial,Slow,12.9 – 32.2 m,4.6 – 11.6 m,Lateral Spreading,Partial / Shade,Low / Medium,Clay,6.0 – 7.5,7°C – 37°C,Variable,West India,Semi-arid,12a,"24.7669°N, 70.45°E",Both,82.5 – 164.9 kg/yr,32.0 – 64.0 kg/yr,High,Medium / High,Yes – Annual,Compost (Bi-monthly),Low,Low,Climbing,Rounded,Deciduous,Winter,Summer,?772 – ?1544,Common,Local Nursery,Post-monsoon,93.3 – 186.6 sq.m,146 – 253 plants/ha,57.3 – 89.5 m,"24.7669, 70.45","Singapore Cherry (Muntingia calabura) is a perennial tree native to or widely cultivated in India. It belongs to the family Muntingiaceae and thrives in red laterite soils. Known for its medicinal value, it is widely planted across West India.",Provides 117.8 kg/year oxygen; absorbs 45.7 kg CO2/year; improves AQI; excellent shade tree.,Decorative / Ornamental
IND-1359,Indian Redwood,Chukrasia tabularis,Meliaceae,"Chittagong Wood, Yinma",Tree,Perennial,Medium / Fast,14.9 – 37.3 m,5.7 – 14.2 m,Adventitious,Shade Tolerant,Medium / High,Loamy,5.0 – 6.5,15°C – 36°C,High (70-90%),Northeast India,Highland,9b,"22.9765°N, 88.2632°E",Urban,187.7 – 375.3 kg/yr,31.6 – 63.3 kg/yr,High,Low / Medium,Yes – Annual,Compost (Bi-monthly),Low,Low,Weeping,Dense,Evergreen,Spring,Winter,?1453 – ?2907,Widely Available,Agricultural Universities,Jul-Aug,87.5 – 175.0 sq.m,200 – 347 plants/ha,49.0 – 76.5 m,"22.9765, 88.2632","Indian Redwood (Chukrasia tabularis) is a perennial tree native to or widely cultivated in India. It belongs to the family Meliaceae and thrives in red laterite soils. Known for its medicinal value, it is widely planted across Northeast India.",Provides 268.1 kg/year oxygen; absorbs 45.2 kg CO2/year; moderately beneficial for air quality; excellent shade tree.,Agro-forestry
IND-1360,Ironwood,Memecylon umbellatum,Melastomataceae,"Iron Wood, Anjani",Tree,Perennial,Medium,14.0 – 35.1 m,8.7 – 21.8 m,Deep Taproot,Partial Sun,Medium,Sandy Loam,5.5 – 7.0,14°C – 44°C,Low (30-50%),Pan India,Tropical,12a,"27.8295°N, 70.2722°E",Urban,73.4 – 146.9 kg/yr,20.2 – 40.3 kg/yr,Medium,High,Yes – Bi-annual,NPK (Quarterly),Medium,Susceptible to Pests,Columnar,Weeping,Evergreen,Nov-Jan,Oct-Dec,?538 – ?1076,Widely Available,"Forest Research Institute, Dehradun",Feb-Mar,106.8 – 213.6 sq.m,354 – 614 plants/ha,36.8 – 57.5 m,"27.8295, 70.2722","Ironwood (Memecylon umbellatum) is a perennial tree native to or widely cultivated in India. It belongs to the family Melastomataceae and thrives in loamy soils. Known for its ornamental value, it is widely planted across Pan India.",Provides 104.9 kg/year oxygen; absorbs 28.8 kg CO2/year; improves AQI; excellent shade tree.,Medicinal / Ayurvedic
IND-1361,Flame of the Forest,Spathodea campanulata,Bignoniaceae,African Tulip Tree,Tree,Perennial,Slow / Medium,12.4 – 31.0 m,8.9 – 22.4 m,Lateral Spreading,Full Sun / Partial,Low / Medium,Black Cotton,7.0 – 8.5,7°C – 39°C,Variable,Northeast India,Tropical,10a,"25.0524°N, 95.158°E",Rural,131.5 – 262.9 kg/yr,23.9 – 47.7 kg/yr,High,Medium / High,Not Required,Minimal,Very High,High,Spreading,Dense,Deciduous,Winter,Oct-Dec,?1257 – ?2515,Seasonally Available,Agricultural Universities,Jan-Feb,87.4 – 174.9 sq.m,367 – 637 plants/ha,36.2 – 56.5 m,"25.0524, 95.158","Flame of the Forest (Spathodea campanulata) is a perennial tree native to or widely cultivated in India. It belongs to the family Bignoniaceae and thrives in clay loam soils. Known for its ornamental value, it is widely planted across Northeast India.",Provides 187.8 kg/year oxygen; absorbs 34.1 kg CO2/year; improves AQI; excellent shade tree.,Coastal Protection
IND-1362,Karvi,Strobilanthes callosus,Acanthaceae,"Karvy, Blue Nilgiri",Shrub,Perennial,Medium / Fast,1.9 – 4.7 m,1.1 – 2.8 m,Lateral Spreading,Full Sun,High,Clay,5.5 – 7.0,5°C – 39°C,Low (30-50%),Northeast India,Highland,11b,"23.942°N, 93.0942°E",Both,42.5 – 85.0 kg/yr,6.0 – 12.0 kg/yr,Low,Low,Not Required,Compost (Bi-monthly),Very High,Medium,Spreading,Dense,Semi-deciduous,Winter,Jun-Aug,?336 – ?673,Rare,Local Nursery,Pre-monsoon,10.4 – 20.7 sq.m,1230 – 2132 plants/ha,19.8 – 30.9 m,"23.942, 93.0942","Karvi (Strobilanthes callosus) is a perennial shrub native to or widely cultivated in India. It belongs to the family Acanthaceae and thrives in clay loam soils. Known for its ornamental value, it is widely planted across Northeast India.",Provides 60.7 kg/year oxygen; absorbs 8.6 kg CO2/year; improves AQI; excellent shade tree.,Agro-forestry
IND-1363,Indian Wild Cherry,Prunus cerasoides,Rosaceae,"Wild Himalayan Cherry, Padum",Tree,Perennial,Medium / Fast,11.6 – 29.0 m,4.3 – 10.6 m,Rhizomatous,Partial Sun,High,Sandy,5.5 – 7.0,10°C – 40°C,Low (30-50%),South India,Highland,11b,"13.9283°N, 75.1103°E",Both,148.2 – 296.4 kg/yr,11.6 – 23.2 kg/yr,High,Low,Not Required,NPK (Quarterly),Medium,Medium,Columnar,Moderate,Evergreen,Feb-Apr,Spring,?156 – ?313,Common,Local Nursery,Nov-Dec,123.3 – 246.7 sq.m,183 – 317 plants/ha,51.2 – 80.0 m,"13.9283, 75.1103","Indian Wild Cherry (Prunus cerasoides) is a perennial tree native to or widely cultivated in India. It belongs to the family Rosaceae and thrives in red laterite soils. Known for its ornamental value, it is widely planted across South India.",Provides 211.7 kg/year oxygen; absorbs 16.6 kg CO2/year; improves AQI; used in Ayurveda.,Carbon Sequestration
IND-1364,Himalayan Cedar,Cedrus deodara,Pinaceae,"Deodar, Devdar",Tree,Perennial,Medium / Fast,13.7 – 34.2 m,3.9 – 9.8 m,Shallow Fibrous,Shade Tolerant,Low / Medium,Red Laterite,6.5 – 8.0,5°C – 46°C,Medium (50-70%),West India,Highland,10a,"27.4176°N, 69.0513°E",Rural,170.6 – 341.2 kg/yr,14.5 – 29.0 kg/yr,Low,Medium,Yes – Bi-annual,Compost (Bi-monthly),High,Low,Bushy,Dense,Evergreen,Year-round,Mar-May,?1670 – ?3341,Easily Available Online,"Forest Research Institute, Dehradun",Feb-Mar,18.8 – 37.5 sq.m,257 – 445 plants/ha,43.2 – 67.5 m,"27.4176, 69.0513","Himalayan Cedar (Cedrus deodara) is a perennial tree native to or widely cultivated in India. It belongs to the family Pinaceae and thrives in clay soils. Known for its ornamental value, it is widely planted across West India.",Provides 243.7 kg/year oxygen; absorbs 20.7 kg CO2/year; improves AQI; used in Ayurveda.,Urban Greening
IND-1365,Rhododendron,Rhododendron arboreum,Ericaceae,"Burans, Tree Rhododendron",Tree,Perennial,Medium / Fast,10.8 – 27.0 m,8.0 – 20.0 m,Taproot,Shade Tolerant,Low,Clay,6.5 – 8.0,8°C – 40°C,High (70-90%),Northeast India,Subtropical,11b,"22.785°N, 88.886°E",Urban,86.9 – 173.7 kg/yr,9.2 – 18.5 kg/yr,High,Low / Medium,Yes – Bi-annual,Organic (Monthly),Very High,Susceptible to Fungi,Bushy,Irregular,Deciduous,Monsoon,Year-round,?408 – ?817,Widely Available,State Forest Dept,Pre-monsoon,122.0 – 244.0 sq.m,205 – 356 plants/ha,48.3 – 75.5 m,"22.785, 88.886","Rhododendron (Rhododendron arboreum) is a perennial tree native to or widely cultivated in India. It belongs to the family Ericaceae and thrives in red laterite soils. Known for its ornamental value, it is widely planted across Northeast India.",Provides 124.1 kg/year oxygen; absorbs 13.2 kg CO2/year; improves AQI; excellent shade tree.,Environmental / AQI
IND-1366,Indian Horse Chestnut,Aesculus indica,Sapindaceae,"Pangar, Bankhor",Tree,Perennial,Slow / Medium,8.9 – 22.4 m,6.0 – 15.0 m,Fibrous,Full Sun,Medium / High,Sandy,7.0 – 8.5,18°C – 47°C,Low (30-50%),Central India,Subtropical,11a,"21.892°N, 81.2249°E",Urban,146.4 – 292.7 kg/yr,33.8 – 67.6 kg/yr,Low,Medium,Yes – Annual,Organic (Monthly),Low,Susceptible to Pests,Spreading,Columnar,Semi-deciduous,Year-round,Spring,?709 – ?1419,Widely Available,Agricultural Universities,Oct-Nov,72.4 – 144.8 sq.m,318 – 551 plants/ha,38.9 – 60.8 m,"21.892, 81.2249","Indian Horse Chestnut (Aesculus indica) is a perennial tree native to or widely cultivated in India. It belongs to the family Sapindaceae and thrives in sandy soils. Known for its medicinal value, it is widely planted across Central India.",Provides 209.1 kg/year oxygen; absorbs 48.3 kg CO2/year; moderately beneficial for air quality; used in Ayurveda.,Medicinal / Ayurvedic
IND-1367,Walnut,Juglans regia,Juglandaceae,"Akhrot, Persian Walnut",Tree,Perennial,Fast,3.3 – 8.2 m,7.3 – 18.1 m,Shallow Fibrous,Full Sun,Medium / High,Black Cotton,6.0 – 7.5,16°C – 47°C,Medium (50-70%),West India,Tropical,11b,"24.2602°N, 71.5322°E",Urban,100.9 – 201.9 kg/yr,22.8 – 45.5 kg/yr,Medium,Low,Yes – Bi-annual,Organic (Monthly),Very High,Susceptible to Fungi,Bushy,Irregular,Evergreen,Monsoon,Post-monsoon,?184 – ?369,Common,Local Nursery,Post-monsoon,52.9 – 105.8 sq.m,292 – 507 plants/ha,40.5 – 63.2 m,"24.2602, 71.5322","Walnut (Juglans regia) is a perennial tree native to or widely cultivated in India. It belongs to the family Juglandaceae and thrives in black cotton soils. Known for its ornamental value, it is widely planted across West India.",Provides 144.2 kg/year oxygen; absorbs 32.5 kg CO2/year; improves AQI; excellent shade tree.,Environmental / AQI
IND-1368,Apple,Malus domestica,Rosaceae,"Seb, Kashmiri Apple",Tree,Perennial,Medium,8.8 – 22.0 m,7.0 – 17.5 m,Rhizomatous,Shade Tolerant,High,Clay Loam,7.0 – 8.5,11°C – 34°C,Low (30-50%),Pan India,Tropical,10a,"19.1716°N, 91.0892°E",Rural,206.4 – 412.7 kg/yr,29.3 – 58.5 kg/yr,Very High,Medium,Minimal,None Required,Very High,Medium,Vertical,Spreading,Semi-deciduous,Jun-Aug,Feb-Apr,?1636 – ?3273,Common,Agricultural Universities,Jul-Aug,84.1 – 168.1 sq.m,177 – 308 plants/ha,52.0 – 81.2 m,"19.1716, 91.0892","Apple (Malus domestica) is a perennial tree native to or widely cultivated in India. It belongs to the family Rosaceae and thrives in red laterite soils. Known for its ornamental value, it is widely planted across Pan India.",Provides 294.8 kg/year oxygen; absorbs 41.8 kg CO2/year; moderately beneficial for air quality; excellent shade tree.,Coastal Protection
IND-1369,Apricot,Prunus armeniaca,Rosaceae,"Khurmani, Zardalu",Tree,Perennial,Fast,5.3 – 13.2 m,6.9 – 17.2 m,Fibrous,Full Sun / Partial,Medium,Clay,7.0 – 8.5,3°C – 36°C,Variable,North India,Humid Subtropical,11a,"34.6524°N, 79.7484°E",Rural,136.8 – 273.6 kg/yr,33.7 – 67.3 kg/yr,Medium,High,Minimal,Organic (Monthly),Low,Susceptible to Fungi,Vertical,Weeping,Semi-deciduous,Winter,Nov-Jan,?695 – ?1390,Common,Local Nursery,Jun-Jul,87.4 – 174.9 sq.m,231 – 400 plants/ha,45.6 – 71.2 m,"34.6524, 79.7484","Apricot (Prunus armeniaca) is a perennial tree native to or widely cultivated in India. It belongs to the family Rosaceae and thrives in red laterite soils. Known for its medicinal value, it is widely planted across North India.",Provides 195.4 kg/year oxygen; absorbs 48.1 kg CO2/year; improves AQI; used in Ayurveda.,Coastal Protection
IND-1370,Persimmon,Diospyros kaki,Ebenaceae,"Japani Phal, Kaki",Tree,Perennial,Slow / Medium,7.7 – 19.4 m,8.7 – 21.8 m,Rhizomatous,Shade Tolerant,Medium / High,Red Laterite,5.0 – 6.5,7°C – 35°C,Variable,East India,Arid,11b,"20.7059°N, 86.8555°E",Both,83.3 – 166.6 kg/yr,18.8 – 37.5 kg/yr,Medium,Low / Medium,Yes – Bi-annual,Minimal,Low,Medium,Climbing,Rounded,Deciduous,Winter,Spring,?461 – ?922,Widely Available,National Nursery (CAMPA),Jan-Feb,62.4 – 124.7 sq.m,340 – 590 plants/ha,37.5 – 58.6 m,"20.7059, 86.8555","Persimmon (Diospyros kaki) is a perennial tree native to or widely cultivated in India. It belongs to the family Ebenaceae and thrives in sandy soils. Known for its medicinal value, it is widely planted across East India.",Provides 119.0 kg/year oxygen; absorbs 26.8 kg CO2/year; improves AQI; excellent shade tree.,Medicinal / Ayurvedic
IND-1371,Pomegranate,Punica granatum,Lythraceae,"Anar, Dadim",Tree,Perennial,Slow / Medium,5.8 – 14.5 m,8.1 – 20.2 m,Lateral Spreading,Shade Tolerant,Medium,Loamy,7.0 – 8.5,9°C – 31°C,High (70-90%),Central India,Tropical,11b,"22.5193°N, 79.2131°E",Both,130.3 – 260.7 kg/yr,8.8 – 17.6 kg/yr,Low,Low,Yes – Bi-annual,NPK (Quarterly),Medium,Low,Columnar,Dense,Deciduous,Monsoon,Post-monsoon,?1962 – ?3924,Widely Available,Local Nursery,Jul-Aug,90.5 – 181.0 sq.m,315 – 547 plants/ha,39.0 – 60.9 m,"22.5193, 79.2131","Pomegranate (Punica granatum) is a perennial tree native to or widely cultivated in India. It belongs to the family Lythraceae and thrives in loamy soils. Known for its ornamental value, it is widely planted across Central India.",Provides 186.2 kg/year oxygen; absorbs 12.6 kg CO2/year; improves AQI; used in Ayurveda.,Carbon Sequestration
IND-1372,Fig,Ficus carica,Moraceae,"Anjeer, Common Fig",Tree,Perennial,Slow,17.0 – 42.5 m,8.1 – 20.2 m,Lateral Spreading,Full Sun,Medium,Alluvial,7.0 – 8.5,6°C – 43°C,Variable,Pan India,Humid Subtropical,11a,"27.8549°N, 93.9097°E",Both,112.6 – 225.1 kg/yr,9.9 – 19.9 kg/yr,Low,High,Not Required,NPK (Quarterly),Very High,Susceptible to Pests,Bushy,Moderate,Semi-deciduous,Jun-Aug,Mar-May,?1380 – ?2760,Easily Available Online,Local Nursery,Year-round,57.4 – 114.8 sq.m,193 – 335 plants/ha,49.8 – 77.9 m,"27.8549, 93.9097","Fig (Ficus carica) is a perennial tree native to or widely cultivated in India. It belongs to the family Moraceae and thrives in sandy soils. Known for its ornamental value, it is widely planted across Pan India.",Provides 160.8 kg/year oxygen; absorbs 14.2 kg CO2/year; improves AQI; used in Ayurveda.,Medicinal / Ayurvedic
IND-1373,Litchi,Litchi chinensis,Sapindaceae,"Lychee, Lichu",Tree,Perennial,Slow / Medium,14.5 – 36.3 m,4.8 – 12.0 m,Adventitious,Full Sun / Partial,Medium / High,Clay,7.0 – 8.5,16°C – 46°C,High (70-90%),Central India,Semi-arid,12a,"19.3138°N, 76.7985°E",Rural,168.1 – 336.1 kg/yr,9.2 – 18.5 kg/yr,Very High,Medium / High,Yes – Annual,Minimal,High,Medium,Climbing,Weeping,Evergreen,Summer,Sep-Nov,?1416 – ?2832,Common,Agricultural Universities,Pre-monsoon,47.6 – 95.2 sq.m,364 – 631 plants/ha,36.3 – 56.8 m,"19.3138, 76.7985","Litchi (Litchi chinensis) is a perennial tree native to or widely cultivated in India. It belongs to the family Sapindaceae and thrives in red laterite soils. Known for its medicinal value, it is widely planted across Central India.",Provides 240.1 kg/year oxygen; absorbs 13.2 kg CO2/year; improves AQI; excellent shade tree.,Decorative / Ornamental
IND-1374,Lemon,Citrus limon,Rutaceae,"Nimbu, Kagzi Nimbu",Tree,Perennial,Medium,8.4 – 21.0 m,7.5 – 18.8 m,Lateral Spreading,Full Sun / Partial,Low,Alluvial,5.0 – 6.5,14°C – 45°C,High (70-90%),East India,Semi-arid,12a,"26.5241°N, 83.3685°E",Both,187.9 – 375.9 kg/yr,14.4 – 28.8 kg/yr,Low,High,Yes – Bi-annual,Organic (Monthly),High,Medium,Climbing,Columnar,Evergreen,Winter,Spring,?1698 – ?3396,Easily Available Online,"Forest Research Institute, Dehradun",Jun-Jul,115.4 – 230.7 sq.m,255 – 443 plants/ha,43.4 – 67.8 m,"26.5241, 83.3685","Lemon (Citrus limon) is a perennial tree native to or widely cultivated in India. It belongs to the family Rutaceae and thrives in sandy loam soils. Known for its ornamental value, it is widely planted across East India.",Provides 268.5 kg/year oxygen; absorbs 20.6 kg CO2/year; improves AQI; excellent shade tree.,Roadside Planting
IND-1375,Orange,Citrus sinensis,Rutaceae,"Santra, Narangi",Tree,Perennial,Medium / Fast,13.0 – 32.4 m,8.5 – 21.1 m,Shallow Fibrous,Shade Tolerant,High,Red Laterite,5.0 – 6.5,7°C – 49°C,Medium (50-70%),North India,Humid Subtropical,11a,"30.0507°N, 73.4152°E",Rural,171.8 – 343.7 kg/yr,19.2 – 38.5 kg/yr,Medium,Medium,Yes – Annual,Organic (Monthly),Low,High,Columnar,Irregular,Semi-deciduous,Monsoon,Winter,?1401 – ?2802,Common,Local Nursery,Pre-monsoon,131.9 – 263.8 sq.m,194 – 336 plants/ha,49.7 – 77.6 m,"30.0507, 73.4152","Orange (Citrus sinensis) is a perennial tree native to or widely cultivated in India. It belongs to the family Rutaceae and thrives in sandy soils. Known for its ornamental value, it is widely planted across North India.",Provides 245.5 kg/year oxygen; absorbs 27.5 kg CO2/year; moderately beneficial for air quality; used in Ayurveda.,Carbon Sequestration
IND-1376,Sapota,Manilkara zapota,Sapotaceae,"Chiku, Naseberry",Tree,Perennial,Medium / Fast,15.1 – 37.7 m,6.6 – 16.5 m,Rhizomatous,Full Sun,Medium,Black Cotton,5.5 – 7.0,15°C – 34°C,Variable,Central India,Arid,11b,"24.5237°N, 79.4374°E",Urban,199.8 – 399.7 kg/yr,24.1 – 48.2 kg/yr,High,Low / Medium,Not Required,NPK (Quarterly),High,Low,Prostrate,Dense,Evergreen,Winter,Sep-Nov,?1575 – ?3151,Easily Available Online,Local Nursery,Nov-Dec,21.2 – 42.4 sq.m,255 – 443 plants/ha,43.4 – 67.8 m,"24.5237, 79.4374","Sapota (Manilkara zapota) is a perennial tree native to or widely cultivated in India. It belongs to the family Sapotaceae and thrives in black cotton soils. Known for its ornamental value, it is widely planted across Central India.",Provides 285.5 kg/year oxygen; absorbs 34.4 kg CO2/year; improves AQI; excellent shade tree.,Carbon Sequestration
IND-1377,Jamun,Syzygium cumini,Myrtaceae,"Black Plum, Java Plum",Tree,Perennial,Fast,14.4 – 36.0 m,8.0 – 20.0 m,Taproot,Partial Sun,Low,Alluvial,6.5 – 8.0,14°C – 47°C,Medium (50-70%),East India,Semi-arid,11a,"20.1631°N, 90.2373°E",Both,118.2 – 236.5 kg/yr,14.7 – 29.4 kg/yr,Medium,Medium / High,Yes – Bi-annual,Compost (Bi-monthly),High,High,Spreading,Rounded,Evergreen,Mar-May,Year-round,?1235 – ?2471,Widely Available,"Forest Research Institute, Dehradun",Jul-Aug,136.7 – 273.4 sq.m,206 – 357 plants/ha,48.2 – 75.4 m,"20.1631, 90.2373","Jamun (Syzygium cumini) is a perennial tree native to or widely cultivated in India. It belongs to the family Myrtaceae and thrives in red laterite soils. Known for its ornamental value, it is widely planted across East India.",Provides 168.9 kg/year oxygen; absorbs 21.0 kg CO2/year; moderately beneficial for air quality; excellent shade tree.,Carbon Sequestration
IND-1378,Karonda,Carissa carandas,Apocynaceae,"Bengal Currant, Conkerberry",Shrub,Perennial,Medium,2.3 – 5.7 m,1.9 – 4.7 m,Deep Taproot,Partial / Shade,High,Sandy Loam,6.0 – 7.5,16°C – 46°C,High (70-90%),West India,Subtropical,10a,"21.4779°N, 72.0306°E",Urban,34.6 – 69.3 kg/yr,9.5 – 19.0 kg/yr,High,Medium / High,Minimal,NPK (Quarterly),Very High,Susceptible to Pests,Columnar,Dense,Deciduous,Feb-Apr,Mar-May,?103 – ?207,Common,National Nursery (CAMPA),Pre-monsoon,3.1 – 6.3 sq.m,1396 – 2420 plants/ha,18.6 – 29.0 m,"21.4779, 72.0306","Karonda (Carissa carandas) is a perennial shrub native to or widely cultivated in India. It belongs to the family Apocynaceae and thrives in alluvial soils. Known for its medicinal value, it is widely planted across West India.",Provides 49.5 kg/year oxygen; absorbs 13.6 kg CO2/year; moderately beneficial for air quality; used in Ayurveda.,Agro-forestry
IND-1379,Star Fruit,Averrhoa carambola,Oxalidaceae,"Kamrakh, Carambola",Tree,Perennial,Fast,9.5 – 23.9 m,4.3 – 10.6 m,Shallow Fibrous,Partial Sun,Medium,Alluvial,6.5 – 8.0,11°C – 46°C,Medium (50-70%),West India,Subtropical,10a,"24.3932°N, 70.3669°E",Urban,167.4 – 334.7 kg/yr,9.4 – 18.9 kg/yr,Low,Medium / High,Not Required,None Required,Very High,Medium,Climbing,Moderate,Deciduous,Oct-Dec,Sep-Nov,?534 – ?1068,Rare,Private Agri Nursery,Pre-monsoon,56.7 – 113.4 sq.m,362 – 627 plants/ha,36.4 – 56.9 m,"24.3932, 70.3669","Star Fruit (Averrhoa carambola) is a perennial tree native to or widely cultivated in India. It belongs to the family Oxalidaceae and thrives in black cotton soils. Known for its ornamental value, it is widely planted across West India.",Provides 239.1 kg/year oxygen; absorbs 13.5 kg CO2/year; improves AQI; used in Ayurveda.,Carbon Sequestration
IND-1380,Indian Gourd,Cucumis sativus,Cucurbitaceae,"Kakdi, Cucumber",Herb,Annual,Medium,0.5 – 1.4 m,0.5 – 1.2 m,Adventitious,Partial Sun,Low,Black Cotton,5.5 – 7.0,17°C – 34°C,Variable,Central India,Humid Subtropical,11b,"21.1204°N, 80.3264°E",Urban,16.7 – 33.3 kg/yr,0.6 – 1.1 kg/yr,High,Low / Medium,Minimal,None Required,Medium,Medium,Bushy,Moderate,Deciduous,Oct-Dec,Jun-Aug,?38 – ?77,Seasonally Available,National Nursery (CAMPA),Post-monsoon,3.3 – 6.6 sq.m,2709 – 4695 plants/ha,13.3 – 20.8 m,"21.1204, 80.3264","Indian Gourd (Cucumis sativus) is a annual herb native to or widely cultivated in India. It belongs to the family Cucurbitaceae and thrives in red laterite soils. Known for its medicinal value, it is widely planted across Central India.",Provides 23.8 kg/year oxygen; absorbs 0.8 kg CO2/year; improves AQI; used in Ayurveda.,Urban Greening
